recruitment, n_pat, interim_events, final_events, n_ctrl, n_trt, hazard_ctrl, censoring_prop, delay, effect_size_ph, hazard_trt, random_withdrawal, median_survival_trt, median_survival_ctrl, rmst_trt_6m, rmst_ctrl_6m, gAHR_6m, AHR_6m, rmst_trt_12m, rmst_ctrl_12m, gAHR_12m, AHR_12m, milestone_survival_trt_6m, milestone_survival_ctrl_6m, milestone_survival_trt_12m, milestone_survival_ctrl_12m
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0, 0, 0, 0.00379546710778889, 0, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0, 0, 0, 0.00379546710778889, 0, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0, 0, 0, 0.00379546710778889, 0, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0, 0, 0, 0.00379546710778889, 0, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 0, 0, 0.000632577851298148, 7.02864279220164e-05, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 0, 0, 0.000632577851298148, 7.02864279220164e-05, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 0, 0, 0.000632577851298148, 7.02864279220164e-05, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 0, 0, 0.000632577851298148, 7.02864279220164e-05, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 0, 0, 0.000632577851298148, 7.02864279220164e-05, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 0, 0, 0.000632577851298148, 7.02864279220164e-05, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 0, 0, 0.000632577851298148, 7.02864279220164e-05, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 0, 0, 0.000632577851298148, 7.02864279220164e-05, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 0, 0, 0.00189773355389444, 0.000210859283766033, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186548, 0.707106781186548, 0.5, 0.5
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 0, 0, 0.00189773355389444, 0.000210859283766033, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186548, 0.707106781186548, 0.5, 0.5
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 0, 0, 0.00189773355389444, 0.000210859283766033, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186548, 0.707106781186548, 0.5, 0.5
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 0, 0, 0.00189773355389444, 0.000210859283766033, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186548, 0.707106781186548, 0.5, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 0, 0, 0.00189773355389444, 0.000210859283766033, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186548, 0.707106781186548, 0.5, 0.5
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 0, 0, 0.00189773355389444, 0.000210859283766033, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186548, 0.707106781186548, 0.5, 0.5
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.1, 0, 0, 0.00189773355389444, 0.000210859283766033, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186548, 0.707106781186548, 0.5, 0.5
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.1, 0, 0, 0.00189773355389444, 0.000210859283766033, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186548, 0.707106781186548, 0.5, 0.5
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 0, 0, 0.00379546710778889, 0.000421718567532098, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 0, 0, 0.00379546710778889, 0.000421718567532098, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 0, 0, 0.00379546710778889, 0.000421718567532098, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 0, 0, 0.00379546710778889, 0.000421718567532098, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0, 0, 0.00379546710778889, 0.000421718567532098, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0, 0, 0.00379546710778889, 0.000421718567532098, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 0, 0, 0.00379546710778889, 0.000421718567532098, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 0, 0, 0.00379546710778889, 0.000421718567532098, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.3, 0, 0, 0.000632577851298148, 0.000271104793413492, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.3, 0, 0, 0.000632577851298148, 0.000271104793413492, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.3, 0, 0, 0.000632577851298148, 0.000271104793413492, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.3, 0, 0, 0.000632577851298148, 0.000271104793413492, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.3, 0, 0, 0.000632577851298148, 0.000271104793413492, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.3, 0, 0, 0.000632577851298148, 0.000271104793413492, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.3, 0, 0, 0.000632577851298148, 0.000271104793413492, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.3, 0, 0, 0.000632577851298148, 0.000271104793413492, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 0, 0, 0.00189773355389444, 0.000813314380240475, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186548, 0.707106781186548, 0.5, 0.5
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 0, 0, 0.00189773355389444, 0.000813314380240475, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186548, 0.707106781186548, 0.5, 0.5
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0.3, 0, 0, 0.00189773355389444, 0.000813314380240475, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186548, 0.707106781186548, 0.5, 0.5
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0.3, 0, 0, 0.00189773355389444, 0.000813314380240475, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186548, 0.707106781186548, 0.5, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 0, 0, 0.00189773355389444, 0.000813314380240475, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186548, 0.707106781186548, 0.5, 0.5
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 0, 0, 0.00189773355389444, 0.000813314380240475, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186548, 0.707106781186548, 0.5, 0.5
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.3, 0, 0, 0.00189773355389444, 0.000813314380240475, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186548, 0.707106781186548, 0.5, 0.5
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.3, 0, 0, 0.00189773355389444, 0.000813314380240475, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186548, 0.707106781186548, 0.5, 0.5
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.3, 0, 0, 0.00379546710778889, 0.00162662876048095, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0.3, 0, 0, 0.00379546710778889, 0.00162662876048095, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0.3, 0, 0, 0.00379546710778889, 0.00162662876048095, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0.3, 0, 0, 0.00379546710778889, 0.00162662876048095, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.3, 0, 0, 0.00379546710778889, 0.00162662876048095, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.3, 0, 0, 0.00379546710778889, 0.00162662876048095, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.3, 0, 0, 0.00379546710778889, 0.00162662876048095, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.3, 0, 0, 0.00379546710778889, 0.00162662876048095, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0, 60.875, 0, 0.000632577851298148, 0, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0, 60.875, 0, 0.000632577851298148, 0, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0, 60.875, 0, 0.000632577851298148, 0, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0, 60.875, 0, 0.000632577851298148, 0, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0, 60.875, 0, 0.000632577851298148, 0, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0, 60.875, 0, 0.000632577851298148, 0, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0, 60.875, 0, 0.000632577851298148, 0, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0, 60.875, 0, 0.000632577851298148, 0, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 60.875, 0, 0.00189773355389444, 0, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186547, 0.707106781186548, 0.5, 0.5
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 60.875, 0, 0.00189773355389444, 0, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186547, 0.707106781186548, 0.5, 0.5
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0, 60.875, 0, 0.00189773355389444, 0, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186547, 0.707106781186548, 0.5, 0.5
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0, 60.875, 0, 0.00189773355389444, 0, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186547, 0.707106781186548, 0.5, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 60.875, 0, 0.00189773355389444, 0, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186547, 0.707106781186548, 0.5, 0.5
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 60.875, 0, 0.00189773355389444, 0, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186547, 0.707106781186548, 0.5, 0.5
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0, 60.875, 0, 0.00189773355389444, 0, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186547, 0.707106781186548, 0.5, 0.5
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0, 60.875, 0, 0.00189773355389444, 0, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186547, 0.707106781186548, 0.5, 0.5
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0, 60.875, 0, 0.00379546710778889, 0, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0, 60.875, 0, 0.00379546710778889, 0, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0, 60.875, 0, 0.00379546710778889, 0, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0, 60.875, 0, 0.00379546710778889, 0, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0, 60.875, 0, 0.00379546710778889, 0, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0, 60.875, 0, 0.00379546710778889, 0, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0, 60.875, 0, 0.00379546710778889, 0, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0, 60.875, 0, 0.00379546710778889, 0, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 60.875, 0, 0.000632577851298148, 7.02864279220164e-05, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
